,id,review_count,cusine,reviews
12,hansang-korean-family-singapore,6,korean,"{'reviews': [{'url': 'https://www.yelp.com/biz/hansang-korean-family-singapore?hrid=ynbnTgTOfhyyeTqoXS5_BA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'A large korean restaurant on the second floor of novena square 2. It has a wide range of korean styled food - including the korean grill, ramyun, rice...', 'rating': 4, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/wYZgH57a5f20Tm-ywzF-iQ/o.jpg', 'name': 'Keets Y.'}, 'time_created': '2016-06-02 06:57:38'}, {'url': 'https://www.yelp.com/biz/hansang-korean-family-singapore?hrid=xvP9zwejn1jnb1yBhmg6xw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""This is one of the lunch places that I've been visiting rather frequently. Have tried the buffet as well as the lunch sets. The lunch buffet will come up to..."", 'rating': 3, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/6NLf1GPwP74U6qCKQp_yFA/o.jpg', 'name': 'Ai Ling L.'}, 'time_created': '2016-07-11 06:44:36'}, {'url': 'https://www.yelp.com/biz/hansang-korean-family-singapore?hrid=hvM7zs-p3wyrA3uCBh_9uw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""I'm a fan of their lunch buffet deal. $15.80++ per pax \n\nBy default they will have a soup of the day, unlimited refill as you wish. \nToday was silken tofu..."", 'rating': 5, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/e5iF6C3s3HWebdqIi2EWGw/o.jpg', 'name': 'Ivy C.'}, 'time_created': '2016-03-03 22:00:21'}], 'total': 6, 'possible_languages': ['en']}"
13,hyangtogol-korean-singapore,9,korean,"{'reviews': [{'url': 'https://www.yelp.com/biz/hyangtogol-korean-singapore?hrid=iVvX306gAomOj7pr50UQDg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Best Korean I've had since leaving NYC and DC two cities with great Korean restaurants. As a Korean American on long term travel, I am constantly looking..."", 'rating': 5, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/hG2iUJ8jh71VzgRTrbQqWA/o.jpg', 'name': 'Sandy G.'}, 'time_created': '2016-12-13 06:28:11'}, {'url': 'https://www.yelp.com/biz/hyangtogol-korean-singapore?hrid=IWpKD83m5qbELDORzToljw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'The food was great and the manager was very friendly and helpful. We had the cheapest marinated beef and I was glad we got that instead of the more...', 'rating': 5, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/dZRtEFuNXEJNno_1Mp215A/o.jpg', 'name': 'Andrew H.'}, 'time_created': '2015-03-17 04:48:28'}, {'url': 'https://www.yelp.com/biz/hyangtogol-korean-singapore?hrid=YrSXP6igPN1RrK-CVj0w5g&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'One of the best Korean meals I had in Singapore. We booked in advance and got a private room, this is one of the few places I ate Korean BBQ without having...', 'rating': 5, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/C5VvrYxD-VcmnO754Bmevg/o.jpg', 'name': 'Jahan L.'}, 'time_created': '2014-10-03 13:54:31'}], 'total': 9, 'possible_languages': ['en']}"
14,chicken-up-singapore,18,korean,"{'reviews': [{'url': 'https://www.yelp.com/biz/chicken-up-singapore?hrid=cs6ebI8Kk_EJB_9KawbMDg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Nice wings!! \n\nEverybody comes here for wings! We ordered the cheesy squid stew to go with the wings. Not bad a choice. Very apetitizing. The spiciness is a...', 'rating': 4, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/4UU_q6qQQzNbbsdLClZLZQ/o.jpg', 'name': 'Caspere L.'}, 'time_created': '2016-05-16 04:38:18'}, {'url': 'https://www.yelp.com/biz/chicken-up-singapore?hrid=J5heKH1amPwNie4Q8mBxDg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""One of the best Korean dinners we've ever had. Located in K-town in Singapore, this place is among many other Korean restaurants in the area. The restaurant..."", 'rating': 5, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/LJP6L0zlywrVClQJR-PM1w/o.jpg', 'name': 'Vy D.'}, 'time_created': '2017-03-03 07:57:19'}, {'url': 'https://www.yelp.com/biz/chicken-up-singapore?hrid=EWOg3UT5JVaPAqoQp4eADg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'My favourite place for fried chicken wings - I adore their soya chicken wings which are perfectly fried to a crisp while remaining moist. They also serve...', 'rating': 4, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/k7D0KtuDmLBkbRRZEe0Vyw/o.jpg', 'name': 'Wanida K.'}, 'time_created': '2016-04-13 19:40:05'}], 'total': 18, 'possible_languages': ['en']}"
15,masizzim-singapore-singapore,8,korean,"{'reviews': [{'url': 'https://www.yelp.com/biz/masizzim-singapore-singapore?hrid=nanIBUwa8hvkTD249RrKYg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Pork stew ($16.80 for an individual portion++) - 2 stars\nSpiciness Level 1\nGlass noodles\nToo little meat and too much fat and bone. There weren't many..."", 'rating': 1, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/5nx1UMhLcQgkILhPxVJmEQ/o.jpg', 'name': 'Nicola L.'}, 'time_created': '2017-04-11 07:25:07'}, {'url': 'https://www.yelp.com/biz/masizzim-singapore-singapore?hrid=sjgShgKOpQkzew2Ad7ZlVw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Was craving for Korean and always appreciate a good stew place. \nHad the pork ribs and got kimchi fried rice. Liked the kimchi fried rice however thought...', 'rating': 4, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/st1Whr_zLkrwO4EjZB8fEw/o.jpg', 'name': 'Melly M.'}, 'time_created': '2016-06-23 00:29:12'}, {'url': 'https://www.yelp.com/biz/masizzim-singapore-singapore?hrid=oej_Kekvt1Eogj2ZFtQgUw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Recently another new Korean restaurant has opened in the shopping mall. It was known for its stew which is available in pork, beef and chicken. Remember to...', 'rating': 4, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/nkcfSrM1m8BT40IKPO3Gvw/o.jpg', 'name': 'Doreen T.'}, 'time_created': '2016-01-26 21:01:35'}], 'total': 8, 'possible_languages': ['en']}"
16,yoogane-singapore,4,korean,"{'reviews': [{'url': 'https://www.yelp.com/biz/yoogane-singapore?hrid=zeTZjz9W1Z6a-JiDIYsONQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'I was there alone few days ago. Ordered a single meal for myself, the portion was big, enough for 1.5 pax. I liked the chewy noodle. The free flow side dish...', 'rating': 3, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/E1egjQwujJpQ-eOVR_FDiA/o.jpg', 'name': 'Gaik Ni Esther L.'}, 'time_created': '2017-01-06 06:42:51'}, {'url': 'https://www.yelp.com/biz/yoogane-singapore?hrid=dLkIuHqNdsjCnCPKJ7HmiQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""This Korean staple offers one non-spicy dish and a host of spicy ones. \n\nThe food is pretty good as long as you don't mind smelling like a Korean kitchen..."", 'rating': 4, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/GbN2t6uvjQ8zOhyCl3QGqg/o.jpg', 'name': 'Gary M.'}, 'time_created': '2015-12-15 23:41:18'}, {'url': 'https://www.yelp.com/biz/yoogane-singapore?hrid=fFQnXUqgn_hvTT4iWGGbTg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Seeing the name Yoogane on someone's Facebook made me wanted to try it myself since it has many chains in Korea itself.\n\nIt is located at Bugis, nearer to..."", 'rating': 4, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/nOwOO0eaohEXAYNTxlZZ9A/o.jpg', 'name': 'Steffenie S.'}, 'time_created': '2014-05-21 00:40:54'}], 'total': 4, 'possible_languages': ['en']}"
18,im-kim-korean-bbq-singapore,9,korean,"{'reviews': [{'url': 'https://www.yelp.com/biz/im-kim-korean-bbq-singapore?hrid=P68QuwRAmV5Y964s24My-g&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Good quality Korean BBQ AYCE buffet.\n\nI am typically not a big fan of AYCE buffets as I find the quality typically below par and since I have little self...', 'rating': 4, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/GUtbXPTbR3oHXd6VVofvsg/o.jpg', 'name': 'Catharina I.'}, 'time_created': '2016-07-26 04:04:31'}, {'url': 'https://www.yelp.com/biz/im-kim-korean-bbq-singapore?hrid=Lhws_JoYIJ2WNigolH_LMQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""One of the most variety of meats and side dishes you will find! Decently price and they offer coupons as well. \n\nI've been here three times already and have..."", 'rating': 4, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/Nr3IHrn8Mqg-6b-cUprDOA/o.jpg', 'name': 'Honey H.'}, 'time_created': '2016-07-11 22:50:29'}, {'url': 'https://www.yelp.com/biz/im-kim-korean-bbq-singapore?hrid=ePcXn38j-Su42F1_nj7rOw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""After watching streams of people queue up for I'm Kim Korean BBQ for years at SOTA. I finally decided to give it a try. It's main target audience are..."", 'rating': 4, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/o.jpg', 'name': 'Melissa Y.'}, 'time_created': '2016-01-24 21:02:26'}], 'total': 9, 'possible_languages': ['en']}"
0,restaurant-andre-singapore,33,french,"{'reviews': [{'url': 'https://www.yelp.com/biz/restaurant-andre-singapore?hrid=z7LYSKDFkp-OXVhRaPWGOQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'This is on par with Alinea (in Chicago), just sans the fanciful gastronomy and cheaper!!! ANDRE no doubt blew my expectations out of the water, and it...', 'rating': 5, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/StnrTt6zEZuyyp8qyENVUg/o.jpg', 'name': 'Astrid G.'}, 'time_created': '2017-08-22 07:02:08'}, {'url': 'https://www.yelp.com/biz/restaurant-andre-singapore?hrid=I26gAuxjXwUXdo25sM7vFQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Dining at this restaurant was the real treat! \nWe celebrated our anniversary and while I researched the hell out of the fine dining scene in Singapore my...', 'rating': 5, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/BpqNOW0gD8nLTQdo44dXpg/o.jpg', 'name': 'Anelya S.'}, 'time_created': '2017-08-04 09:54:57'}, {'url': 'https://www.yelp.com/biz/restaurant-andre-singapore?hrid=UJEl3ngmkZmi0cCLW8iNrg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'I was lucky enough to visit beautiful Singapore last November and was even luckier to dine at Restaurant Andre - the 2nd best restaurant in Asia and #1 in...', 'rating': 4, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/99pQCSOYpfpY4o0I_CtGPQ/o.jpg', 'name': 'Alma P.'}, 'time_created': '2017-08-03 21:49:46'}], 'total': 33, 'possible_languages': ['en', 'it']}"
1,saveur-singapore,63,french,"{'reviews': [{'url': 'https://www.yelp.com/biz/saveur-singapore?hrid=V6be3QEXey95jqreIWkgTw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Good food for good price!\n\nWe got a course meal and the both taste and price were good.\n\nThe food was a bit too salty, so that you don't really taste the..."", 'rating': 4, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/8amIbhS2vrg_Y0EFmttTXw/o.jpg', 'name': 'Hisayoshi O.'}, 'time_created': '2016-09-30 21:48:17'}, {'url': 'https://www.yelp.com/biz/saveur-singapore?hrid=0xSYWirVRcGe6jsJw_NhsA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'My friend brought me to this French restaurant and was disappointed to find out that the standard had dropped. Business did not seem good and we soon...', 'rating': 3, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/x9g-xWhKoZUphLVKLFUVOg/o.jpg', 'name': 'Fang Wei G.'}, 'time_created': '2017-01-08 06:09:51'}, {'url': 'https://www.yelp.com/biz/saveur-singapore?hrid=tJD1GAHBINMQ76XWp6GsuA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""First impressions are so-so, anticipation had deflated as was so looking forward to eating at this establishment since it's been highly recommended by..."", 'rating': 4, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/O6E2jsYtEtJksSr4kufzPw/o.jpg', 'name': 'Marilyn T.'}, 'time_created': '2016-07-05 08:24:20'}], 'total': 63, 'possible_languages': ['fr', 'en']}"
2,le-bistrot-du-sommelier-singapore,22,french,"{'reviews': [{'url': 'https://www.yelp.com/biz/le-bistrot-du-sommelier-singapore?hrid=qp4hmDEQdE4MfCl7V8fq6Q&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Great terrines, especially the rabbit and duck. I prefer the rillette bar upstairs, atmosphere is a little more cosy and casual, while the actual bistro can...', 'rating': 4, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/g7PWj6apFlTUZ9CRpGqxfQ/o.jpg', 'name': 'Tian B.'}, 'time_created': '2017-08-13 08:16:06'}, {'url': 'https://www.yelp.com/biz/le-bistrot-du-sommelier-singapore?hrid=dHW-LfRl8FzqjORFI8YSsA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Great service, great food, can't believe I just found this place!\nUpstairs is a wine bar, relaxed atmosphere. The onglet steak and the duck rillete is..."", 'rating': 5, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/cZQTho7p-c7wMtavJz4q-Q/o.jpg', 'name': 'Joanna W.'}, 'time_created': '2016-11-10 05:43:52'}, {'url': 'https://www.yelp.com/biz/le-bistrot-du-sommelier-singapore?hrid=Fa61gwJ5xeLJ9Ilf-IL8nA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Good concept, hit or miss execution. Expensive, so the misses hurt.\n\nI've been twice, the first time for an onglet and a sage and rabbit stew, the second..."", 'rating': 3, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/6Mr4aSvWXyWsCP6hDC3Ymw/o.jpg', 'name': 'Mouette G.'}, 'time_created': '2016-01-22 07:12:00'}], 'total': 22, 'possible_languages': ['en']}"
3,les-amis-singapore,12,french,"{'reviews': [{'url': 'https://www.yelp.com/biz/les-amis-singapore?hrid=V9Mk-IF4O7oPUysBunTrTA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'This is a truly great dining establishment. It well deserves its 2 Michelin stars. I had the Tasting Menu for lunch together with a 1/2 bottle of burgundy....', 'rating': 5, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/2b1N_rLwP6f62-O7GMGGuw/o.jpg', 'name': 'John D.'}, 'time_created': '2017-08-31 13:43:21'}, {'url': 'https://www.yelp.com/biz/les-amis-singapore?hrid=pbCMca1hsbxVpdmX3cQeow&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Standard awesome French food. Lost a star for a nit-picky-i-can't-believe-im-such-a-snob kinda way. My gripe was that I called ahead for my fiances bday..."", 'rating': 4, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/U7rBymn6rgSDsv7bgqjJwg/o.jpg', 'name': 'Everett L.'}, 'time_created': '2017-05-21 09:14:09'}, {'url': 'https://www.yelp.com/biz/les-amis-singapore?hrid=BHV6QpoTAgn0Kbefh7YfoA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Located in Shaw Theater, Les Amis is one of the oldest French fine dining in Singapore so it was a must try in our book. We came here for Valentines 2016...', 'rating': 5, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/2bml0DulaOTLBemp-xhn8g/o.jpg', 'name': 'Angie K.'}, 'time_created': '2016-05-18 10:22:12'}], 'total': 12, 'possible_languages': ['en']}"
4,jaan-singapore,25,french,"{'reviews': [{'url': 'https://www.yelp.com/biz/jaan-singapore?hrid=YH-qWV2WcipAtZCeyC_YQA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Quite simply, Jaan is one of the best fine dining restaurants in Singapore and another one of what I would expect to get the top Michelin Star marks....', 'rating': 5, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/keUqprS9WOcWsqJF6k_F7A/o.jpg', 'name': 'Shawn B.'}, 'time_created': '2016-06-15 04:09:28'}, {'url': 'https://www.yelp.com/biz/jaan-singapore?hrid=atUfMpIzPezhZPJig5tmGg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Beautiful view, beautiful restaurant decor, beautiful looking food, and maybe romantic for a date, which basically descibes jaan. But that's about it...."", 'rating': 3, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/6J-gFeCqv1_TmkPHIlRTfw/o.jpg', 'name': 'Tim C.'}, 'time_created': '2017-10-11 23:39:58'}, {'url': 'https://www.yelp.com/biz/jaan-singapore?hrid=pifkG-lUJOT9ZfJBOMap3g&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Wasn't at all memorable. Chef did his obligatory visit at each table including mine, and wasn't at all phased that I told him that nothing in his menu..."", 'rating': 3, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/bx0_EbkP-f8SoJB5tthCIA/o.jpg', 'name': 'Mike C.'}, 'time_created': '2016-08-28 15:14:34'}], 'total': 25, 'possible_languages': ['fr', 'en']}"
5,rhubarb-le-restaurant-singapore,9,french,"{'reviews': [{'url': 'https://www.yelp.com/biz/rhubarb-le-restaurant-singapore?hrid=aELkbMwBmqq-BfRhUJW1RQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'An intimate fine dining restaurant with creative dishes.\n\nI expected Rhubarb to be a traditional French restaurant. I ordered the set menu for dinner paired...', 'rating': 5, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/dv9lkUSaqUueoM1rFSYm1g/o.jpg', 'name': 'Claire L.'}, 'time_created': '2017-08-06 01:13:54'}, {'url': 'https://www.yelp.com/biz/rhubarb-le-restaurant-singapore?hrid=PP6FWmhtvgJ1f0cIXaXTSg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Rhubarb is a small French restaurant on Duxton Hill that would be easy to miss which would be a shame, as the kitchen produces some truly beautiful and...', 'rating': 5, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/jgSnTAwux4TsrR97d6Ze6A/o.jpg', 'name': 'Peter L.'}, 'time_created': '2017-08-07 08:37:49'}, {'url': 'https://www.yelp.com/biz/rhubarb-le-restaurant-singapore?hrid=FyrRSZNYsHfBUVKwAzQ_tw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Another lunch at a Michelin star restaurant. This was french cuisine and we tried the prix fixe menu. Started off with an amuse bouche in the form of an...', 'rating': 5, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/JHDwboAJQaaqyHkSJ_EkEg/o.jpg', 'name': 'Sudipto G.'}, 'time_created': '2016-09-23 17:26:37'}], 'total': 9, 'possible_languages': ['en']}"
6,bistro-du-vin-singapore-2,12,french,"{'reviews': [{'url': 'https://www.yelp.com/biz/bistro-du-vin-singapore-2?hrid=b-VSKw8b7ZCmX640tanjoA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'I I have been to France three times but must start by acknowledging that I am not as well versed in French cuisine. \n\nWith this said, I truly enjoyed this...', 'rating': 4, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/UaPk1FZZnqL4B4OPr5gaIg/o.jpg', 'name': 'Mr. J.'}, 'time_created': '2017-05-07 06:28:46'}, {'url': 'https://www.yelp.com/biz/bistro-du-vin-singapore-2?hrid=xuroHCf392lArJ2H_HfSAQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'The set lunches at BDV is seriously good value.  Food is decent, all delicious while nothing exciting.  For set lunch, the portions were not minimised so be...', 'rating': 4, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/btZ0TyjOMqP8NnnoDAe2iQ/o.jpg', 'name': 'Mia N.'}, 'time_created': '2016-04-27 22:10:33'}, {'url': 'https://www.yelp.com/biz/bistro-du-vin-singapore-2?hrid=MNWW9Xu5bljVXHXqQ0QyxA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Just a wonderful bistro to get your french fix.  Think amongst all the dishes we had it was the heart chocking Foie Gras that stole the show.  It was done...', 'rating': 5, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/zU_LqUJDhRSS83mPMAIrZQ/o.jpg', 'name': 'Ben N.'}, 'time_created': '2016-10-08 23:44:30'}], 'total': 12, 'possible_languages': ['en']}"
